	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
44																																				62	0.1951213757542605	0.022821507718102558	136	3.1037250496619477																																				58	0.36056862530687533	0.039268542092568345	33.0	1.2958618890547553															
45																																				231	-0.19508761134645583	0.02284553676742147	136	3.10699300036932																																				245	0.36052709836206104	0.03929283705380498	33.0	1.2966636227755644															
46																																				96	-0.19485787193649903	0.023009612687690674	136	3.129307325525932																																				290	-0.36026278749722324	0.039447754133004755	33.0	1.3017758863891569															
47																																				187	-0.1945614189669692	0.023222828869856358	136	3.158304726300465																																				158	-0.3601311360607049	0.039525100906640936	33.0	1.3043283299191508															
48																																				93	-0.1943208141020581	0.023397122531328526	136	3.1820086642606795																																				250	-0.35779624283213424	0.040917321332455736	33.0	1.3502716039710392															
49																																				153	0.1942885534026554	0.023420577255010826	136	3.1851985066814725																																				67	0.3576644029911839	0.040997095891677035	33.0	1.3529041644253421															
50																																				116	-0.19323335265010103	0.02419894989429812	136	3.291057185624544																																				161	0.3558421514849372	0.042112599592204474	33.0	1.3897157865427476															
51																																				14	0.1926094845774881	0.024669498304411744	136	3.355051769399997																																				261	0.355623748723616	0.042247918471336514	33.0	1.394181309554105															
52																																				185	-0.19011601168360498	0.026629244484644175	136	3.6215772499116077																																				234	-0.354696599438791	0.04282626254953185	33.0	1.413266664134551															
53																																				1	0.1901106166242734	0.026633624829228236	136	3.6221729767750404																																				186	0.3544915441862422	0.0429550284482033	33.0	1.4175159387907088															
54																																				297	0.18963464988547526	0.02702250018217054	136	3.6750600247751937																																				104	-0.35270512699721007	0.044090027572676084	33.0	1.4549709098983108															
55																																				162	-0.1894472896623444	0.027176901488004675	136	3.6960586023686357																																				180	-0.3523480840344224	0.044319733459846994	33.0	1.4625512041749509															
56																																				16	0.1890005265817045	0.027548114084308222	136	3.7465435154659184																																				244	-0.3522922687204511	0.044355729191714634	33.0	1.463739063326583															
57																																				85	0.18821068376775746	0.02821497313036793	136	3.8372363457300382																																				28	0.3509813893111587	0.04520788873517299	33.0	1.4918603282607086															
58																																				155	-0.18651896645621524	0.02968967070096126	136	4.037795215330731																																				109	0.3494727233492519	0.046204803990549444	33.0	1.5247585316881316															
59																																				66	0.18631126202413784	0.029875168256189744	136	4.063022882841805																																				196	-0.3472852795522392	0.04768141496656636	33.0	1.5734866938966898															
60																																				49	0.18551548607857352	0.03059500744294706	136	4.1609210122408005																																				17	0.34722634195275154	0.04772171554189428	33.0	1.5748166128825112															
61																																				291	-0.18505170849851688	0.031021282939217534	136	4.218894479733585																																				107	0.3466441577104407	0.04812126732684371	33.0	1.5880018217858423															
62																																				108	0.18361421399723551	0.03237469730379384	136	4.402958833315962																																				38	0.34648514808431535	0.04823085840166479	33.0	1.5916183272549382															
63																																				169	-0.18317057056886318	0.032802361435373906	136	4.461121155210851																																				195	0.3464810982589342	0.04823365218296066	33.0	1.591710522037702															
64																																				73	0.18316210845426845	0.03281056501914722	136	4.462236842604022																																				144	0.34618704594795896	0.04843685035929118	33.0	1.5984160618566088															
65																																				19	-0.18179045704421215	0.03416346880662697	136	4.646231757701268																																				141	-0.34524322318808853	0.04909367761281218	33.0	1.6200913612228018															
66																																				223	0.18157504822395185	0.03438015826995627	136	4.675701524714052																																				166	0.34485441509787756	0.0493663152684894	33.0	1.62908840386015															
67																																				249	0.18088674667737545	0.03508035012049286	136	4.770927616387029																																				228	0.34467065677961173	0.04949558858010985	33.0	1.633354423143625															
68																																				141	0.18072364877082603	0.03524801810658299	136	4.793730462495287																																				224	-0.3443250528357341	0.04973945071185385	33.0	1.641401873491177															
69																																				134	0.1804927561728942	0.03548653636338736	136	4.826168945420681																																																							
70																																				24	0.18010331588513628	0.03589192346214239	136	4.881301590851366																																																							
71																																				57	0.17903992312838946	0.03701879538670008	136	5.034556172591211																																																							
72																																				192	0.17880032333940607	0.0372767689537552	136	5.069640577710707																																																							
73																																				296	-0.1785978223716193	0.03749597699633198	136	5.09945287150115																																																							
74																																				271	0.17832601771474074	0.03779191065154351	136	5.139699848609918																																																							
75																																				200	0.1781404783317824	0.03799504718160386	136	5.167326416698125																																																							
76																																				174	-0.17708074002542823	0.03917297203128563	136	5.327524196254846																																																							
77																																				265	0.17683996203389568	0.03944483522144007	136	5.36449759011585																																																							
78																																				110	-0.17682543556231517	0.03946128763556039	136	5.366735118436212																																																							
79																																				114	0.17626622296155922	0.040099034372593996	136	5.453468674672783																																																							
80																																				102	-0.17364371318525618	0.0432062953009564	136	5.87605616093007																																																							
81																																				272	0.1736300231434265	0.04322302914268114	136	5.878331963404635																																																							
82																																				179	0.17102210892515993	0.0465110423619092	136	6.325501761219651																																																							
83																																				130	-0.17049898505580421	0.047195046996598	136	6.418526391537329																																																							
84																																				35	0.17023417521022985	0.047544472630525816	136	6.466048277751511																																																							
85																																				63	-0.1702285126663824	0.04755196797192871	136	6.467067644182305																																																							
86																																				127	-0.17000637775680305	0.04784677734650738	136	6.507161719125003																																																							
87																																				247	0.16867465653482983	0.04964620169456075	136	6.751883430460262																																																							
